channel,t,amplitude
Bearing B,2.101,-0.401881
Bearing B,2.102,-1.00105
Bearing B,2.103,-1.072507
Bearing B,2.104,-0.533796
Bearing B,2.105,-0.475029
Bearing B,2.106,-0.664006
Bearing B,2.107,-0.193034
Bearing B,2.108,0.292563
Bearing B,2.109,0.982951
Bearing B,2.11,1.278055
Bearing B,2.111,1.701249
Bearing B,2.112,1.029555
Bearing B,2.113,0.812011
Bearing B,2.114,0.32687
Bearing B,2.115,-0.401118
Bearing B,2.116,0.457365
Bearing B,2.117,0.33033
Bearing B,2.118,0.494508
Bearing B,2.119,-0.112182
Bearing B,2.12,-0.888709
Bearing B,2.121,-1.377833
Bearing B,2.122,-1.567186
Bearing B,2.123,-1.439164
Bearing B,2.124,-1.421744
Bearing B,2.125,-0.973618
Bearing B,2.126,-0.770945
Bearing B,2.127,-0.371792
Bearing B,2.128,0.132281
Bearing B,2.129,0.666649
Bearing B,2.13,1.089966
Bearing B,2.131,1.223623
Bearing B,2.132,1.22949
Bearing B,2.133,0.299132
Bearing B,2.134,-0.189984
Bearing B,2.135,-0.429203
Bearing B,2.136,-0.414547
Bearing B,2.137,-0.289531
Bearing B,2.138,-0.023816
Bearing B,2.139,0.251689
Bearing B,2.14,-0.428756
Bearing B,2.141,-1.146282
Bearing B,2.142,-1.340719
Bearing B,2.143,-1.095844
Bearing B,2.144,-0.993343
Bearing B,2.145,-0.776994
Bearing B,2.146,-0.623852
Bearing B,2.147,-0.293581
Bearing B,2.148,-0.142909
Bearing B,2.149,0.123461
Bearing B,2.15,0.774779
Bearing B,2.151,1.532933
Bearing B,2.152,1.140601
Bearing B,2.153,0.45855
Bearing B,2.154,0.34543
Bearing B,2.155,-0.30906
Bearing B,2.156,-0.254922
Bearing B,2.157,-0.423594
Bearing B,2.158,-0.191323
Bearing B,2.159,-0.488116
Bearing B,2.16,-0.747886
Bearing B,2.161,-0.870736
Bearing B,2.162,-1.272131
Bearing B,2.163,-1.247499
Bearing B,2.164,-1.126786
Bearing B,2.165,-0.52303
Bearing B,2.166,-0.687624
Bearing B,2.167,-0.260938
Bearing B,2.168,-0.333158
Bearing B,2.169,0.075367
Bearing B,2.17,0.92204
Bearing B,2.171,1.291569
Bearing B,2.172,0.854291
Bearing B,2.173,0.69789
Bearing B,2.174,-0.176784
Bearing B,2.175,-0.427548
Bearing B,2.176,-0.235517
Bearing B,2.177,-0.092542
Bearing B,2.178,0.279908
Bearing B,2.179,-0.055997
Bearing B,2.18,-0.66416
Bearing B,2.181,-1.140672
Bearing B,2.182,-1.266522
Bearing B,2.183,-0.942301
Bearing B,2.184,-0.903607
Bearing B,2.185,-0.781464
Bearing B,2.186,-0.346147
Bearing B,2.187,-0.196932
Bearing B,2.188,0.086383
Bearing B,2.189,0.644924
Bearing B,2.19,1.044647
Bearing B,2.191,1.328553
Bearing B,2.192,1.078378
Bearing B,2.193,0.385779
Bearing B,2.194,-0.142386
Bearing B,2.195,-0.621872
Bearing B,2.196,-0.794838
Bearing B,2.197,-0.489738
Bearing B,2.198,-0.541078
Bearing B,2.199,-0.492922
Bearing B,2.2,-0.63587
Bearing B,2.201,-0.996616
Bearing B,2.202,-1.708563
Bearing B,2.203,-1.743449
Bearing B,2.204,-1.455394
Bearing B,2.205,-1.200255
Bearing B,2.206,-0.823051
Bearing B,2.207,-0.344578
Bearing B,2.208,-0.009256
Bearing B,2.209,0.288819
Bearing B,2.21,0.816427
Bearing B,2.211,0.976629
Bearing B,2.212,0.908601
Bearing B,2.213,0.358691
Bearing B,2.214,-0.091135
Bearing B,2.215,-0.667674
Bearing B,2.216,-0.190856
Bearing B,2.217,0.004986
Bearing B,2.218,-0.312155
Bearing B,2.219,-0.36585
Bearing B,2.22,-0.886202
Bearing B,2.221,-0.801145
Bearing B,2.222,-0.925748
Bearing B,2.223,-0.63333
Bearing B,2.224,-0.85344
Bearing B,2.225,-0.765248
Bearing B,2.226,-0.223614
Bearing B,2.227,-0.323418
Bearing B,2.228,0.282248
Bearing B,2.229,0.930006
Bearing B,2.23,1.047904
Bearing B,2.231,1.228716
Bearing B,2.232,1.274937
Bearing B,2.233,0.567514
Bearing B,2.234,0.037118
Bearing B,2.235,-0.28445
Bearing B,2.236,-0.290447
Bearing B,2.237,-0.276326
Bearing B,2.238,-0.460936
Bearing B,2.239,-0.508883
Bearing B,2.24,-0.898789
Bearing B,2.241,-0.937778
Bearing B,2.242,-1.904929
Bearing B,2.243,-1.802586
Bearing B,2.244,-1.347442
Bearing B,2.245,-0.907587
Bearing B,2.246,-0.84548
Bearing B,2.247,-0.507441
Bearing B,2.248,-0.201542
Bearing B,2.249,0.574235
Bearing B,2.25,1.151572
Bearing B,2.251,1.537713
Bearing B,2.252,1.378151
Bearing B,2.253,0.702658
Bearing B,2.254,0.212019
Bearing B,2.255,-0.126657
Bearing B,2.256,-0.146243
Bearing B,2.257,-0.270045
Bearing B,2.258,-0.08318
Bearing B,2.259,-0.29002
Bearing B,2.26,-0.763938
Bearing B,2.261,-1.175407
Bearing B,2.262,-1.189264
Bearing B,2.263,-1.079495
Bearing B,2.264,-0.86287
Bearing B,2.265,-0.789959
Bearing B,2.266,-1.014612
Bearing B,2.267,-0.848936
Bearing B,2.268,-0.382202
Bearing B,2.269,0.464097
Bearing B,2.27,1.425118
Bearing B,2.271,1.774754
Bearing B,2.272,1.310337
Bearing B,2.273,0.879642
Bearing B,2.274,0.402125
Bearing B,2.275,0.040528
Bearing B,2.276,-0.498012
Bearing B,2.277,-0.620915
Bearing B,2.278,-0.168773
Bearing B,2.279,-0.240993
Bearing B,2.28,-0.883112
Bearing B,2.281,-1.725386
Bearing B,2.282,-1.803819
Bearing B,2.283,-1.449113
Bearing B,2.284,-1.349888
Bearing B,2.285,-1.03471
Bearing B,2.286,-1.023557
Bearing B,2.287,-0.882934
Bearing B,2.288,-0.395141
Bearing B,2.289,0.234851
Bearing B,2.29,0.636265
Bearing B,2.291,0.953294
Bearing B,2.292,1.437578
Bearing B,2.293,0.765942
Bearing B,2.294,-0.218484
Bearing B,2.295,-0.774898
Bearing B,2.296,-0.671989
Bearing B,2.297,-0.652066
Bearing B,2.298,0.11483
Bearing B,2.299,-0.004356
Bearing B,2.3,-0.759772
Bearing B,2.301,-1.142742
Bearing B,2.302,-1.118098
Bearing B,2.303,-1.892482
Bearing B,2.304,-1.663768
Bearing B,2.305,-1.040076
Bearing B,2.306,-0.720033
Bearing B,2.307,-0.503004
Bearing B,2.308,-0.306852
Bearing B,2.309,0.129761
Bearing B,2.31,1.275296
Bearing B,2.311,1.471254
Bearing B,2.312,1.098357
Bearing B,2.313,0.179969
Bearing B,2.314,-0.323054
Bearing B,2.315,-0.840307
Bearing B,2.316,-0.5103
Bearing B,2.317,-0.489419
Bearing B,2.318,-0.13524
Bearing B,2.319,-0.549924
Bearing B,2.32,-0.729427
Bearing B,2.321,-1.123718
Bearing B,2.322,-1.537539
Bearing B,2.323,-1.922963
Bearing B,2.324,-1.503044
Bearing B,2.325,-0.958487
Bearing B,2.326,-0.617356
Bearing B,2.327,-0.865625
Bearing B,2.328,-0.112503
Bearing B,2.329,0.734303
Bearing B,2.33,1.047122
Bearing B,2.331,1.045301
Bearing B,2.332,0.524468
Bearing B,2.333,-0.476006
Bearing B,2.334,-0.404458
Bearing B,2.335,-0.710181
Bearing B,2.336,-1.021592
Bearing B,2.337,-1.078502
Bearing B,2.338,-0.821192
Bearing B,2.339,-0.499868
Bearing B,2.34,-0.636427
Bearing B,2.341,-1.143114
Bearing B,2.342,-1.651136
Bearing B,2.343,-1.548078
Bearing B,2.344,-1.062944
Bearing B,2.345,-1.118239
Bearing B,2.346,-1.032584
Bearing B,2.347,-0.936797
Bearing B,2.348,-0.529623
Bearing B,2.349,0.039704
Bearing B,2.35,0.520389
Bearing B,2.351,1.196774
Bearing B,2.352,0.912311
Bearing B,2.353,0.333584
Bearing B,2.354,0.131274
Bearing B,2.355,-0.470513
Bearing B,2.356,-0.387806
Bearing B,2.357,-0.149319
Bearing B,2.358,0.241849
Bearing B,2.359,0.01284
Bearing B,2.36,-0.177138
Bearing B,2.361,-0.903032
Bearing B,2.362,-0.926237
Bearing B,2.363,-0.966019
Bearing B,2.364,-0.764828
Bearing B,2.365,-0.852807
Bearing B,2.366,-0.685747
Bearing B,2.367,-0.409438
Bearing B,2.368,-0.175128
Bearing B,2.369,0.357468
Bearing B,2.37,0.778519
Bearing B,2.371,1.358749
Bearing B,2.372,1.564145
Bearing B,2.373,0.990545
Bearing B,2.374,0.696331
Bearing B,2.375,-0.071224
Bearing B,2.376,-0.208266
Bearing B,2.377,0.085707
Bearing B,2.378,-0.016555
Bearing B,2.379,-0.042683
Bearing B,2.38,-0.234406
Bearing B,2.381,-1.049508
Bearing B,2.382,-1.159798
Bearing B,2.383,-1.149753
Bearing B,2.384,-0.895564
Bearing B,2.385,-0.914219
Bearing B,2.386,-0.518832
Bearing B,2.387,-0.106515
Bearing B,2.388,-0.023695
Bearing B,2.389,0.621988
Bearing B,2.39,1.237441
Bearing B,2.391,1.294868
Bearing B,2.392,1.02042
Bearing B,2.393,0.529593
Bearing B,2.394,0.119415
Bearing B,2.395,-0.308762
Bearing B,2.396,-0.190458
Bearing B,2.397,-0.091271
Bearing B,2.398,-0.198173
Bearing B,2.399,0.200454
Bearing B,2.4,-0.113026
Bearing B,2.401,-0.924754
Bearing B,2.402,-0.918382
Bearing B,2.403,-0.833167
Bearing B,2.404,-0.49773
Bearing B,2.405,-0.192128
Bearing B,2.406,0.002227
Bearing B,2.407,-0.238223
Bearing B,2.408,-0.109358
Bearing B,2.409,0.543946
Bearing B,2.41,1.611437
Bearing B,2.411,1.526228
Bearing B,2.412,1.635709
Bearing B,2.413,1.023178
Bearing B,2.414,0.438971
Bearing B,2.415,0.112559
Bearing B,2.416,0.079001
Bearing B,2.417,0.000527
Bearing B,2.418,0.194168
Bearing B,2.419,0.357585
Bearing B,2.42,-0.180612
Bearing B,2.421,-0.959289
Bearing B,2.422,-1.32789
Bearing B,2.423,-1.677814
Bearing B,2.424,-1.005621
Bearing B,2.425,-1.024911
Bearing B,2.426,-1.155193
Bearing B,2.427,-0.070773
Bearing B,2.428,0.077402
Bearing B,2.429,0.156782
Bearing B,2.43,0.859102
Bearing B,2.431,1.274281
Bearing B,2.432,1.098416
Bearing B,2.433,1.009964
Bearing B,2.434,0.617449
Bearing B,2.435,0.122093
Bearing B,2.436,-0.545539
Bearing B,2.437,-0.555439
Bearing B,2.438,0.206255
Bearing B,2.439,-0.284557
Bearing B,2.44,-0.743692
Bearing B,2.441,-1.037755
Bearing B,2.442,-1.309185
Bearing B,2.443,-1.645524
Bearing B,2.444,-1.397646
Bearing B,2.445,-1.392488
Bearing B,2.446,-0.878726
Bearing B,2.447,-0.605583
Bearing B,2.448,-0.162211
Bearing B,2.449,0.405542
Bearing B,2.45,1.085421
Bearing B,2.451,1.174983
Bearing B,2.452,1.45506
Bearing B,2.453,1.210431
Bearing B,2.454,0.48565
Bearing B,2.455,0.198417
Bearing B,2.456,0.187478
Bearing B,2.457,0.171051
Bearing B,2.458,0.410497
Bearing B,2.459,-0.080627
Bearing B,2.46,-0.359556
Bearing B,2.461,-0.626093
Bearing B,2.462,-1.253451
Bearing B,2.463,-1.465566
Bearing B,2.464,-1.160349
Bearing B,2.465,-0.794264
Bearing B,2.466,-0.446351
Bearing B,2.467,-0.525791
Bearing B,2.468,-0.303182
Bearing B,2.469,0.375449
Bearing B,2.47,0.994288
Bearing B,2.471,1.415857
Bearing B,2.472,0.8269
Bearing B,2.473,0.328292
Bearing B,2.474,-0.039701
Bearing B,2.475,-0.480586
Bearing B,2.476,-0.341341
Bearing B,2.477,-0.305751
Bearing B,2.478,-0.267612
Bearing B,2.479,-0.61489
Bearing B,2.48,-0.934902
Bearing B,2.481,-1.158368
Bearing B,2.482,-1.566107
Bearing B,2.483,-1.707689
Bearing B,2.484,-1.224325
Bearing B,2.485,-0.806622
Bearing B,2.486,-1.06345
Bearing B,2.487,-0.591223
Bearing B,2.488,0.112197
Bearing B,2.489,0.683372
Bearing B,2.49,1.200384
Bearing B,2.491,1.489275
Bearing B,2.492,1.337078
Bearing B,2.493,0.627985
Bearing B,2.494,-0.012734
Bearing B,2.495,-0.586668
Bearing B,2.496,-0.549215
Bearing B,2.497,-0.200112
Bearing B,2.498,0.329473
Bearing B,2.499,-0.0724
Bearing B,2.5,-0.649918
Bearing B,2.501,-0.901971
Bearing B,2.502,-1.247064
Bearing B,2.503,-1.180142
Bearing B,2.504,-0.788275
Bearing B,2.505,-0.857639
Bearing B,2.506,-0.692253
Bearing B,2.507,-0.240913
Bearing B,2.508,-0.171772
Bearing B,2.509,0.544906
Bearing B,2.51,1.306377
Bearing B,2.511,1.445879
Bearing B,2.512,1.320674
Bearing B,2.513,0.9215
Bearing B,2.514,0.144023
Bearing B,2.515,-0.716875
Bearing B,2.516,-0.202806
Bearing B,2.517,0.153387
Bearing B,2.518,0.121592
Bearing B,2.519,0.091222
Bearing B,2.52,-0.379918
Bearing B,2.521,-0.694771
Bearing B,2.522,-0.891736
Bearing B,2.523,-1.226321
Bearing B,2.524,-1.15488
Bearing B,2.525,-1.053559
Bearing B,2.526,-0.788083
Bearing B,2.527,-0.697219
Bearing B,2.528,-0.103759
Bearing B,2.529,0.698035
Bearing B,2.53,1.456069
Bearing B,2.531,1.784384
Bearing B,2.532,1.581808
Bearing B,2.533,0.751789
Bearing B,2.534,-0.090252
Bearing B,2.535,-0.168869
Bearing B,2.536,-0.221028
Bearing B,2.537,-0.185058
Bearing B,2.538,0.027625
Bearing B,2.539,-0.42555
Bearing B,2.54,-0.643359
Bearing B,2.541,-0.47372
Bearing B,2.542,-1.061393
Bearing B,2.543,-1.480383
Bearing B,2.544,-1.355378
Bearing B,2.545,-0.852869
Bearing B,2.546,-0.841862
Bearing B,2.547,-0.583367
Bearing B,2.548,-0.132259
Bearing B,2.549,0.860352
Bearing B,2.55,1.391721
Bearing B,2.551,1.940572
Bearing B,2.552,1.825801
Bearing B,2.553,1.066541
Bearing B,2.554,0.327396
Bearing B,2.555,0.042708
Bearing B,2.556,-0.236207
Bearing B,2.557,0.10808
Bearing B,2.558,0.3045
Bearing B,2.559,-0.163149
Bearing B,2.56,-0.322661
Bearing B,2.561,-0.635732
Bearing B,2.562,-1.433838
Bearing B,2.563,-1.460067
Bearing B,2.564,-1.098741
Bearing B,2.565,-0.780487
Bearing B,2.566,-0.512972
Bearing B,2.567,-0.400928
Bearing B,2.568,0.042956
Bearing B,2.569,0.582004
Bearing B,2.57,1.266582
Bearing B,2.571,1.413472
Bearing B,2.572,1.327853
Bearing B,2.573,0.772605
Bearing B,2.574,0.301388
Bearing B,2.575,-0.432642
Bearing B,2.576,-0.161132
Bearing B,2.577,-0.24211
Bearing B,2.578,0.260981
Bearing B,2.579,0.077747
Bearing B,2.58,-0.743611
Bearing B,2.581,-1.297197
Bearing B,2.582,-0.956802
Bearing B,2.583,-1.272523
Bearing B,2.584,-0.466567
Bearing B,2.585,-0.204995
Bearing B,2.586,0.24949
Bearing B,2.587,0.065349
Bearing B,2.588,0.376299
Bearing B,2.589,0.66199
Bearing B,2.59,0.953133
Bearing B,2.591,1.272419
Bearing B,2.592,1.144719
Bearing B,2.593,0.624457
Bearing B,2.594,0.019699
Bearing B,2.595,0.074545
Bearing B,2.596,-0.053247
Bearing B,2.597,0.101056
Bearing B,2.598,0.261398
Bearing B,2.599,0.089787
Bearing B,2.6,-0.591125
Bearing B,2.601,-1.038678
Bearing B,2.602,-1.2517
Bearing B,2.603,-1.50642
Bearing B,2.604,-1.324618
Bearing B,2.605,-1.163638
Bearing B,2.606,-0.906289
Bearing B,2.607,-0.987541
Bearing B,2.608,-0.701821
Bearing B,2.609,-0.273438
Bearing B,2.61,1.252039
Bearing B,2.611,1.801703
Bearing B,2.612,1.463806
Bearing B,2.613,0.984768
Bearing B,2.614,0.190397
Bearing B,2.615,-0.492248
Bearing B,2.616,-0.750612
Bearing B,2.617,-0.684863
Bearing B,2.618,-0.327084
Bearing B,2.619,-0.990846
Bearing B,2.62,-0.970662
Bearing B,2.621,-1.566187
Bearing B,2.622,-1.80093
Bearing B,2.623,-1.508238
Bearing B,2.624,-1.242938
Bearing B,2.625,-1.008091
Bearing B,2.626,-1.035225
Bearing B,2.627,-1.077575
Bearing B,2.628,-0.49954
Bearing B,2.629,0.184702
Bearing B,2.63,0.867475
Bearing B,2.631,1.28267
Bearing B,2.632,0.890611
Bearing B,2.633,0.400894
Bearing B,2.634,0.091952
Bearing B,2.635,-0.435894
Bearing B,2.636,-0.261766
Bearing B,2.637,-0.327746
Bearing B,2.638,-0.126933
Bearing B,2.639,0.40051
Bearing B,2.64,-0.548436
Bearing B,2.641,-0.648519
Bearing B,2.642,-1.184696
Bearing B,2.643,-1.041111
Bearing B,2.644,-0.582954
Bearing B,2.645,-0.526309
Bearing B,2.646,-0.811409
Bearing B,2.647,-0.67212
Bearing B,2.648,0.060322
Bearing B,2.649,0.430643
Bearing B,2.65,0.876503
Bearing B,2.651,1.116925
Bearing B,2.652,1.228667
Bearing B,2.653,0.708437
Bearing B,2.654,0.321044
Bearing B,2.655,-0.308288
Bearing B,2.656,-0.424895
Bearing B,2.657,0.142273
Bearing B,2.658,0.760401
Bearing B,2.659,0.504859
Bearing B,2.66,-0.234136
Bearing B,2.661,-0.567073
Bearing B,2.662,-0.906544
Bearing B,2.663,-0.906419
Bearing B,2.664,-0.607235
Bearing B,2.665,-0.487396
Bearing B,2.666,-0.685905
Bearing B,2.667,-0.057684
Bearing B,2.668,0.579799
Bearing B,2.669,1.134586
Bearing B,2.67,1.619063
Bearing B,2.671,1.95452
Bearing B,2.672,1.95514
Bearing B,2.673,1.145007
Bearing B,2.674,0.507054
Bearing B,2.675,0.215706
Bearing B,2.676,0.165506
Bearing B,2.677,0.780163
Bearing B,2.678,0.937166
Bearing B,2.679,0.095688
Bearing B,2.68,-0.162958
Bearing B,2.681,-0.098692
Bearing B,2.682,-0.458177
Bearing B,2.683,-0.721738
Bearing B,2.684,-0.797506
Bearing B,2.685,-0.352492
Bearing B,2.686,0.17161
Bearing B,2.687,0.08568
Bearing B,2.688,0.537907
Bearing B,2.689,0.846957
Bearing B,2.69,1.740564
Bearing B,2.691,2.598998
Bearing B,2.692,2.213515
Bearing B,2.693,1.430406
Bearing B,2.694,0.839729
Bearing B,2.695,0.509051
Bearing B,2.696,0.904258
Bearing B,2.697,0.769517
Bearing B,2.698,0.373583
Bearing B,2.699,0.668174
Bearing B,2.7,0.858824
Bearing B,2.701,0.42768
Bearing B,2.702,-0.271327
Bearing B,2.703,-0.860765
Bearing B,2.704,-0.575145
Bearing B,2.705,0.097488
Bearing B,2.706,0.319617
Bearing B,2.707,0.102219
Bearing B,2.708,0.554044
Bearing B,2.709,1.439107
Bearing B,2.71,2.125783
Bearing B,2.711,2.38031
Bearing B,2.712,2.163985
Bearing B,2.713,1.619569
Bearing B,2.714,0.961424
Bearing B,2.715,0.739575
Bearing B,2.716,0.256372
Bearing B,2.717,0.408715
Bearing B,2.718,0.599476
Bearing B,2.719,0.724261
Bearing B,2.72,0.224145
Bearing B,2.721,-0.232558
Bearing B,2.722,-0.683054
Bearing B,2.723,-0.35786
Bearing B,2.724,-0.057307
Bearing B,2.725,-0.313146
Bearing B,2.726,-0.361626
Bearing B,2.727,0.029411
Bearing B,2.728,0.751731
Bearing B,2.729,1.361301
Bearing B,2.73,2.15526
Bearing B,2.731,2.289475
Bearing B,2.732,1.746109
Bearing B,2.733,1.078601
Bearing B,2.734,0.667587
Bearing B,2.735,0.133626
Bearing B,2.736,-0.373947
Bearing B,2.737,0.118391
Bearing B,2.738,0.282867
Bearing B,2.739,0.016506
Bearing B,2.74,-0.298967
Bearing B,2.741,-0.728483
Bearing B,2.742,-0.622109
Bearing B,2.743,-0.498088
Bearing B,2.744,-0.531103
Bearing B,2.745,-0.509026
Bearing B,2.746,-0.665474
Bearing B,2.747,-0.000701
Bearing B,2.748,0.400328
Bearing B,2.749,0.913193
Bearing B,2.75,1.053962
Bearing B,2.751,1.401002
Bearing B,2.752,1.750779
Bearing B,2.753,1.299414
Bearing B,2.754,0.733242
Bearing B,2.755,-0.240142
Bearing B,2.756,0.294839
Bearing B,2.757,0.826158
Bearing B,2.758,0.734261
Bearing B,2.759,0.454558
Bearing B,2.76,-0.102411
Bearing B,2.761,-0.426454
Bearing B,2.762,-0.306342
Bearing B,2.763,-0.385785
Bearing B,2.764,-0.771247
Bearing B,2.765,-0.353486
Bearing B,2.766,0.074372
Bearing B,2.767,0.471081
Bearing B,2.768,0.535259
Bearing B,2.769,0.733069
Bearing B,2.77,1.683673
Bearing B,2.771,1.994411
Bearing B,2.772,2.146098
Bearing B,2.773,1.010471
Bearing B,2.774,0.856413
Bearing B,2.775,0.490625
Bearing B,2.776,0.426508
Bearing B,2.777,0.711188
Bearing B,2.778,0.551826
Bearing B,2.779,0.650915
Bearing B,2.78,0.299675
Bearing B,2.781,-0.10154
Bearing B,2.782,-0.464672
Bearing B,2.783,-0.731328
Bearing B,2.784,-0.002153
Bearing B,2.785,0.317703
Bearing B,2.786,0.519714
Bearing B,2.787,0.44094
Bearing B,2.788,0.63201
Bearing B,2.789,1.457424
Bearing B,2.79,2.546539
Bearing B,2.791,2.513259
Bearing B,2.792,1.949653
Bearing B,2.793,1.571901
Bearing B,2.794,0.626235
Bearing B,2.795,0.601347
Bearing B,2.796,0.363273
Bearing B,2.797,-0.023893
Bearing B,2.798,0.200946
Bearing B,2.799,0.734274
Bearing B,2.8,0.19015
Bearing B,2.801,-0.702559
Bearing B,2.802,-0.805826
Bearing B,2.803,-0.736242
Bearing B,2.804,-0.466363
Bearing B,2.805,-0.215063
Bearing B,2.806,-0.572185
Bearing B,2.807,-0.013547
Bearing B,2.808,0.666026
Bearing B,2.809,1.60342
Bearing B,2.81,1.960162
Bearing B,2.811,1.688695
Bearing B,2.812,1.577414
Bearing B,2.813,1.339762
Bearing B,2.814,0.76318
Bearing B,2.815,0.089757
Bearing B,2.816,-0.283686
Bearing B,2.817,0.314793
Bearing B,2.818,0.49608
Bearing B,2.819,0.178793
Bearing B,2.82,-0.598212
Bearing B,2.821,-0.971186
Bearing B,2.822,-0.793096
Bearing B,2.823,-0.611797
Bearing B,2.824,-0.682483
Bearing B,2.825,-0.593276
Bearing B,2.826,-0.151333
Bearing B,2.827,0.459099
Bearing B,2.828,0.55462
Bearing B,2.829,0.774609
Bearing B,2.83,1.294963
Bearing B,2.831,1.781729
Bearing B,2.832,1.918248
Bearing B,2.833,1.296771
Bearing B,2.834,0.268775
Bearing B,2.835,-0.215163
Bearing B,2.836,0.023091
Bearing B,2.837,0.094191
Bearing B,2.838,0.142004
Bearing B,2.839,-0.146636
Bearing B,2.84,-0.391246
Bearing B,2.841,-0.40818
Bearing B,2.842,-0.888845
Bearing B,2.843,-0.659683
Bearing B,2.844,-0.860056
Bearing B,2.845,-0.722259
Bearing B,2.846,-0.367697
Bearing B,2.847,-0.306223
Bearing B,2.848,0.130205
Bearing B,2.849,0.5669
Bearing B,2.85,1.238431
Bearing B,2.851,1.541732
Bearing B,2.852,1.422208
Bearing B,2.853,0.605484
Bearing B,2.854,0.498795
Bearing B,2.855,0.15806
Bearing B,2.856,0.386976
Bearing B,2.857,0.174885
Bearing B,2.858,-0.019743
Bearing B,2.859,0.10299
Bearing B,2.86,0.458345
Bearing B,2.861,-0.091262
Bearing B,2.862,-0.744653
Bearing B,2.863,-0.888293
Bearing B,2.864,-0.462755
Bearing B,2.865,0.026747
Bearing B,2.866,-0.204894
Bearing B,2.867,-0.318896
Bearing B,2.868,0.346948
Bearing B,2.869,0.927121
Bearing B,2.87,1.343139
Bearing B,2.871,1.857509
Bearing B,2.872,1.544128
Bearing B,2.873,0.900756
Bearing B,2.874,0.789698
Bearing B,2.875,0.089834
Bearing B,2.876,-0.056723
Bearing B,2.877,-0.069292
Bearing B,2.878,0.199171
Bearing B,2.879,0.023789
Bearing B,2.88,-0.766587
Bearing B,2.881,-1.102296
Bearing B,2.882,-1.167047
Bearing B,2.883,-1.026483
Bearing B,2.884,-0.524285
Bearing B,2.885,-0.173593
Bearing B,2.886,-0.674858
Bearing B,2.887,-0.668513
Bearing B,2.888,0.371139
Bearing B,2.889,1.076512
Bearing B,2.89,1.183375
Bearing B,2.891,1.429901
Bearing B,2.892,1.150973
Bearing B,2.893,1.122073
Bearing B,2.894,0.533762
Bearing B,2.895,-0.17898
Bearing B,2.896,-0.41045
Bearing B,2.897,0.060723
Bearing B,2.898,1.065415
Bearing B,2.899,0.439621
Bearing B,2.9,-0.157253
Bearing B,2.901,-0.918184
Bearing B,2.902,-0.877292
Bearing B,2.903,-0.764685
Bearing B,2.904,-1.075862
Bearing B,2.905,-0.731815
Bearing B,2.906,-0.283587
Bearing B,2.907,-0.077698
Bearing B,2.908,0.49053
Bearing B,2.909,0.540546
Bearing B,2.91,1.472903
Bearing B,2.911,1.664764
Bearing B,2.912,1.687554
Bearing B,2.913,1.150414
Bearing B,2.914,0.46519
Bearing B,2.915,-0.307682
Bearing B,2.916,-0.131678
Bearing B,2.917,0.516846
Bearing B,2.918,-0.018073
Bearing B,2.919,-0.555935
Bearing B,2.92,-0.78478
Bearing B,2.921,-0.97052
Bearing B,2.922,-0.736931
Bearing B,2.923,-1.390344
Bearing B,2.924,-1.154067
Bearing B,2.925,-0.762026
Bearing B,2.926,-0.407761
Bearing B,2.927,-0.027339
Bearing B,2.928,-0.260977
Bearing B,2.929,0.711265
Bearing B,2.93,1.579452
Bearing B,2.931,1.458989
Bearing B,2.932,1.151295
Bearing B,2.933,0.448437
Bearing B,2.934,0.230646
Bearing B,2.935,0.309114
Bearing B,2.936,0.43155
Bearing B,2.937,0.34147
Bearing B,2.938,0.522292
Bearing B,2.939,0.410517
Bearing B,2.94,0.543774
Bearing B,2.941,-0.268201
Bearing B,2.942,-1.020108
Bearing B,2.943,-0.657559
Bearing B,2.944,-0.491135
Bearing B,2.945,-0.181594
Bearing B,2.946,-0.462637
Bearing B,2.947,-0.133914
Bearing B,2.948,0.319548
Bearing B,2.949,1.677997
Bearing B,2.95,1.831888
Bearing B,2.951,2.034287
Bearing B,2.952,1.415059
Bearing B,2.953,0.889351
Bearing B,2.954,0.737278
Bearing B,2.955,0.18898
Bearing B,2.956,-0.029821
Bearing B,2.957,-0.169212
Bearing B,2.958,0.187273
Bearing B,2.959,0.60751
Bearing B,2.96,0.170038
Bearing B,2.961,-0.798379
Bearing B,2.962,-0.933325
Bearing B,2.963,-0.67638
Bearing B,2.964,-0.531697
Bearing B,2.965,-0.624536
Bearing B,2.966,-0.551369
Bearing B,2.967,-0.001623
Bearing B,2.968,0.184897
Bearing B,2.969,1.01943
Bearing B,2.97,1.396287
Bearing B,2.971,1.185625
Bearing B,2.972,1.540579
Bearing B,2.973,1.146155
Bearing B,2.974,0.04315
Bearing B,2.975,-0.644136
Bearing B,2.976,-0.187625
Bearing B,2.977,0.493293
