gene,base_mean,log2fc,pvalue,padj
EGFR157,111.727,0.66634,0.1719334428498956,1.0
FOX157,21.444,0.11864,0.6219639233157372,1.0
GATA157,1.816,0.18363,0.7207491757510783,1.0
HIF157,38.558,-0.29046,0.7575008603486555,1.0
IL157,112.634,0.0808,0.3626860241384833,1.0
JAK157,39.833,-0.60932,0.4558940709987306,1.0
KRAS157,46.849,0.09016,0.4791033792115749,1.0
LDH157,211.031,-0.0625,1.0,1.0
MYC157,23.512,0.00666,1.0,1.0
NFK157,37.168,0.08828,0.980381234163856,1.0
PTEN157,548.52,0.0555,0.8035551731736069,1.0
RAS157,39.68,0.22328,0.6113402219605606,1.0
STAT157,41.26,0.25727,0.7991565258130132,1.0
TP157,597.495,0.0951,0.54554500209686,1.0
VEGF157,86.266,-0.25535,0.3448884765897165,1.0
WNT157,81.374,-0.03877,0.9549824744009954,1.0
ZEB157,17.071,0.26916,1.0,1.0
ACTB158,1676.944,-0.13429,0.8899984117452668,1.0
BRCA158,125.2,-0.48716,0.15723559807952742,1.0
CDK158,829.42,0.2937,0.6085665850331733,1.0
EGFR158,165.927,-0.36545,0.30017656988005675,1.0
FOX158,17.661,0.30503,0.761025731931832,1.0
GATA158,2.322,-0.21947,1.0,1.0
HIF158,2.508,-0.08746,0.8555860145574933,1.0
IL158,64.633,-0.00388,0.7642126461077969,1.0
JAK158,548.521,0.13358,1.0,1.0
KRAS158,119.819,0.38504,0.40649814107954607,1.0
LDH158,19.323,-0.0835,1.0,1.0
MYC158,2.557,0.41337,0.8489521142334272,1.0
NFK158,12.419,0.30742,0.47095105927396436,1.0
PTEN158,6.383,-0.20228,1.0,1.0
RAS158,118.818,-0.05384,0.8008072469163061,1.0
STAT158,27.305,0.13439,0.36516767582005133,1.0
TP158,11.19,0.2224,0.8079268353662509,1.0
VEGF158,4.937,-0.0458,1.0,1.0
WNT158,108.701,-0.0787,0.5199437496585505,1.0
ZEB158,202.576,4.95675,9.113697091405023e-17,1.8227394182810044e-13
ACTB159,62.265,2.91918,1.2215714444441534e-06,0.0002650599543499468
BRCA159,178.406,0.49076,0.5224540855287233,1.0
CDK159,29.171,-0.35869,0.2908088904843789,1.0
EGFR159,1.058,0.00486,1.0,1.0
FOX159,6.141,2.74423,0.0009936820605156121,0.07499487249174432
GATA159,222.071,0.36793,0.19822103009914233,1.0
HIF159,31.537,0.11017,1.0,1.0
IL159,106.258,0.04312,0.5758153702840428,1.0
JAK159,16.421,-0.17482,0.8716368338491088,1.0
KRAS159,155.807,-0.09609,0.7969910262988588,1.0
LDH159,87.333,0.36972,0.4112739735284763,1.0
MYC159,2794.968,0.04011,1.0,1.0
NFK159,40.636,-0.54697,0.2256264839988963,1.0
PTEN159,8.898,0.06218,0.6155496434359644,1.0
RAS159,26.446,-0.15154,1.0,1.0
STAT159,109.559,-0.63925,0.33990503977250663,1.0
TP159,3569.873,0.16614,0.3371847795182656,1.0
VEGF159,143.778,0.13379,0.7827988691856586,1.0
WNT159,474.232,-0.3635,0.6030722381520053,1.0
ZEB159,202.206,0.2157,0.5588614246366955,1.0
ACTB160,8.392,-0.3649,0.9563635145890351,1.0
BRCA160,119.376,0.08302,1.0,1.0
CDK160,929.297,0.14289,1.0,1.0
EGFR160,1.585,-0.55684,0.4724713968214561,1.0
FOX160,696.885,-0.37419,0.30736895522057667,1.0
GATA160,4.57,-0.01601,1.0,1.0
HIF160,46.006,0.171,0.6056044304317966,1.0
IL160,367.0,0.07251,1.0,1.0
JAK160,668.204,-0.34112,0.5702064370481474,1.0
KRAS160,52.412,-0.20151,0.3590507786876279,1.0
LDH160,16.439,-0.17936,1.0,1.0
MYC160,355.866,0.34434,0.6261703372109391,1.0
NFK160,32.777,-0.07843,1.0,1.0
PTEN160,275.36,-0.1388,0.45377476111276155,1.0
RAS160,3.966,0.05256,0.7456896898351677,1.0
STAT160,1.402,-0.09285,0.9914843509031027,1.0
TP160,2.095,0.11144,0.9122102422602798,1.0
VEGF160,68.653,-0.10296,0.7461884679860452,1.0
WNT160,24.878,-0.26368,0.48229353495806476,1.0
ZEB160,2.727,-1.12719,0.23777728114826968,1.0
ACTB161,7.239,-0.03529,1.0,1.0
BRCA161,34.869,-0.38607,0.7468662334208952,1.0
CDK161,599.429,-0.11707,0.798574987963995,1.0
EGFR161,60.83,-0.25779,0.3134212544763164,1.0
FOX161,93.367,-0.40293,0.25171225115195384,1.0
GATA161,102.836,0.25078,1.0,1.0
HIF161,40.327,0.28178,0.840285070113673,1.0
IL161,921.595,0.10754,0.9174545718439778,1.0
JAK161,70.675,-0.05441,1.0,1.0
KRAS161,1561.206,-0.37854,0.4452370355581074,1.0
LDH161,125.127,0.19002,0.8736332624657852,1.0
MYC161,9.254,-0.03686,1.0,1.0
NFK161,18.985,0.59084,0.16514139574970668,1.0
PTEN161,295.648,0.09769,1.0,1.0
RAS161,877.465,0.11175,0.9207352807076102,1.0
STAT161,35.535,-0.13468,1.0,1.0
TP161,13.283,0.43618,0.36958642645990686,1.0
VEGF161,353.255,-0.05451,0.6396368606740407,1.0
WNT161,4.638,0.28328,0.9191317333262589,1.0
ZEB161,320.476,-0.12662,0.7178479324909528,1.0
ACTB162,27.373,0.11498,0.7792999652190415,1.0
BRCA162,6.263,0.19706,0.7133546085764574,1.0
CDK162,111.836,-0.06254,0.37757654798289614,1.0
EGFR162,42.35,-0.16994,0.8730804274863949,1.0
FOX162,27.707,-0.06828,0.36880766551322897,1.0
GATA162,1003.238,0.59734,0.21273030670287635,1.0
HIF162,185.929,-0.39773,0.6769609657333668,1.0
IL162,468.961,0.269,0.38773034726719185,1.0
JAK162,96.059,-0.03077,1.0,1.0
KRAS162,144.308,0.68387,0.2728328557271166,1.0
LDH162,21.2,-0.48494,0.655491643481032,1.0
MYC162,16.041,-0.13579,0.7766611172542229,1.0
NFK162,270.067,-0.12972,0.7017176778261612,1.0
PTEN162,27.306,0.13012,1.0,1.0
RAS162,65.593,-0.21394,0.5814281039075941,1.0
STAT162,18.782,0.03145,1.0,1.0
TP162,86.329,0.03498,0.8462109864366655,1.0
VEGF162,575.828,-0.14425,0.8725608583856462,1.0
WNT162,2.177,0.107,1.0,1.0
ZEB162,183.509,0.20225,0.5806828641361033,1.0
ACTB163,109.589,-0.19761,0.6763862375102655,1.0
BRCA163,433.222,0.1598,0.45924448199513696,1.0
CDK163,427.269,0.00737,1.0,1.0
EGFR163,8.173,0.21276,0.6722500870458762,1.0
FOX163,70.062,-0.03638,0.4812934651742727,1.0
GATA163,25.648,0.18707,1.0,1.0
HIF163,768.746,-0.16306,0.4426504597569138,1.0
IL163,7.808,0.17278,0.6694393810418597,1.0
JAK163,24.469,-0.07676,0.5315185884080399,1.0
KRAS163,9.44,0.21892,1.0,1.0
LDH163,142.368,-0.30959,0.4222208125962046,1.0
MYC163,540.397,0.12702,0.9952652800419302,1.0
NFK163,172.24,-0.18845,0.7441739617911489,1.0
PTEN163,349.818,0.01799,0.3897474156611359,1.0
RAS163,1.012,-0.54122,0.989152281716219,1.0
STAT163,45.257,-0.18464,0.5330092471609063,1.0
TP163,30.306,0.14739,1.0,1.0
VEGF163,5.181,0.22975,0.3649757294051012,1.0
WNT163,140.543,-0.20235,0.9572144453672206,1.0
ZEB163,38.502,0.62069,0.4556480323584814,1.0
ACTB164,246.814,-0.33878,0.6213033668639095,1.0
BRCA164,92.556,-0.01574,1.0,1.0
CDK164,1993.81,-0.15994,0.2834912320289786,1.0
EGFR164,20.781,-0.13441,0.8666005811813909,1.0
FOX164,22.195,-0.00062,1.0,1.0
GATA164,646.222,0.06198,0.7583224445944361,1.0
HIF164,3108.877,-0.22832,0.7534418677805711,1.0
IL164,132.285,0.01631,0.6226810566598799,1.0
JAK164,18.223,0.28054,0.7201200759595076,1.0
KRAS164,4.712,-0.15808,0.7289889896927124,1.0
LDH164,3.975,-2.76709,0.003938320464205384,0.27637336590914974
MYC164,2692.503,0.30869,0.2295081633014982,1.0
NFK164,217.311,0.13906,0.3185506470317286,1.0
PTEN164,49.269,-0.04265,1.0,1.0
RAS164,26.744,0.63619,0.2890994755476758,1.0
STAT164,52.717,-0.11194,0.5253326392908595,1.0
TP164,40.005,-0.3269,0.37685986074252453,1.0
VEGF164,2.457,-0.16302,1.0,1.0
WNT164,9.769,0.1599,1.0,1.0
ZEB164,382.087,0.27523,0.7635397823551315,1.0
ACTB165,527.351,-0.22901,0.4732406382485853,1.0
BRCA165,47.261,0.08121,0.7768473627055872,1.0
CDK165,568.059,-0.19083,0.71061980387297,1.0
EGFR165,57.47,-0.3324,0.6297975749517365,1.0
FOX165,188.984,0.19883,1.0,1.0
GATA165,22.708,-0.21912,0.6398684197925248,1.0
HIF165,12.54,-0.27583,0.3065525102313477,1.0
IL165,355.868,0.41519,0.4364848656573266,1.0
JAK165,1017.541,0.6161,0.0824831157725029,1.0
KRAS165,12.726,0.4131,0.756810514428456,1.0
LDH165,106.86,-0.19632,0.7740167451956164,1.0
MYC165,342.253,0.21641,0.8294993340594281,1.0
NFK165,63.004,0.02488,0.6958185918046237,1.0
PTEN165,138.774,0.00317,0.46703139273643846,1.0
RAS165,13.411,0.00949,0.5147833507244948,1.0
STAT165,50.846,-0.09324,1.0,1.0
TP165,1199.577,0.69199,0.11558423461843055,1.0
VEGF165,26.755,-0.67475,0.28011967164611334,1.0
WNT165,158.72,0.11592,0.6966868993712672,1.0
ZEB165,83.278,0.21675,0.8552905769512748,1.0
ACTB166,79.301,0.31933,0.697549591047844,1.0
BRCA166,14.308,0.31646,0.280497115784808,1.0
CDK166,1.865,0.26022,0.4484917358106759,1.0
EGFR166,15.559,0.10511,0.9291301364392608,1.0
FOX166,39.623,-1.24312,0.05603712052262444,1.0
GATA166,55.838,-0.12072,1.0,1.0
HIF166,18.675,0.10308,0.8868967440617855,1.0
IL166,5.443,0.34432,0.31519307786369893,1.0
JAK166,102.729,-0.14186,0.47108908518263537,1.0
KRAS166,839.271,0.17017,0.7770622897352814,1.0
LDH166,679.733,0.27959,0.7723236316620429,1.0
MYC166,140.158,-0.35953,0.2771419300597329,1.0
NFK166,391.742,-0.05979,0.7637703908871158,1.0
PTEN166,7.855,0.34156,0.7390513680636891,1.0
RAS166,5367.286,0.14789,1.0,1.0
STAT166,49.105,-0.17473,0.41701281410427526,1.0
TP166,74.493,0.0142,0.4426222644236388,1.0
VEGF166,55.386,-0.43958,0.457034837612187,1.0
WNT166,187.649,0.21793,0.7362084084610043,1.0
ZEB166,7.637,-0.01136,0.5644283697374957,1.0
ACTB167,1.666,0.50792,0.9006641850807678,1.0
BRCA167,0.451,-0.27554,0.8535186934925267,1.0
CDK167,173.901,0.09282,0.9617912424376535,1.0
EGFR167,429.227,2.31317,3.6380431165247715e-06,0.0006327031506999603
FOX167,13.886,-0.02815,1.0,1.0
GATA167,26.667,0.18892,0.6226153850138364,1.0
HIF167,696.552,0.1228,0.49119705550571735,1.0
IL167,1013.36,0.06395,1.0,1.0
JAK167,264.099,0.11078,1.0,1.0
KRAS167,73.389,0.35833,0.666612286389318,1.0
LDH167,84.531,2.42645,1.324473095495566e-05,0.001708997542574924
MYC167,45.108,0.07108,1.0,1.0
NFK167,17.435,-0.36667,0.41498709009354323,1.0
PTEN167,7.31,0.0228,0.6758759265696529,1.0
RAS167,93.857,0.28891,0.6550780397427337,1.0
STAT167,13.729,0.21542,0.45082124534774815,1.0
TP167,250.9,0.22593,0.9856911960623597,1.0
VEGF167,84.795,0.11927,0.8036341268672295,1.0
WNT167,1336.678,-0.09283,1.0,1.0
ZEB167,28.996,0.13924,0.8799616404510467,1.0
ACTB168,1221.527,0.33722,0.28563472007233903,1.0
BRCA168,1.078,-0.00838,1.0,1.0
CDK168,598.82,-0.1088,0.559947644924087,1.0
EGFR168,405.281,0.01607,1.0,1.0
FOX168,83.071,0.39805,0.21681403261910923,1.0
GATA168,35.448,0.09972,0.6206019587059558,1.0
HIF168,119.966,0.41665,0.31624160525759026,1.0
IL168,4.286,-0.30647,0.6027919398276779,1.0
JAK168,8995.703,-0.06247,0.8688812412991017,1.0
KRAS168,3878.366,-0.08936,0.3681161951955536,1.0
LDH168,554.447,0.37093,0.31674764641401204,1.0
MYC168,773.09,-0.30943,0.7612462290420797,1.0
NFK168,936.109,0.12068,0.6961370302698486,1.0
PTEN168,63.318,-0.22912,0.2777030786468571,1.0
RAS168,100.216,-0.04536,0.9102304664389913,1.0
STAT168,58.313,-0.25426,0.9598031678400475,1.0
TP168,1068.487,-0.16459,0.35433002715540673,1.0
VEGF168,7.892,0.20009,0.7942736880268952,1.0
WNT168,0.683,0.13502,0.613991160866824,1.0
ZEB168,261.547,0.35124,0.3698423266762993,1.0
ACTB169,19.638,0.05452,0.7977970663866191,1.0
BRCA169,91.152,0.39761,0.6689295889112065,1.0
CDK169,87.006,0.09852,1.0,1.0
EGFR169,53.212,0.05957,0.8589368731311363,1.0
FOX169,7.913,-0.46934,0.7155396911160187,1.0
GATA169,111.925,0.44913,0.227292856838971,1.0
HIF169,877.909,-0.49789,0.13159702380139346,1.0
IL169,0.701,0.48275,0.45171692364583127,1.0
JAK169,10.601,0.20774,1.0,1.0
KRAS169,149.869,-0.01012,0.8083144364238645,1.0
LDH169,115.044,0.77566,0.18546407752742408,1.0
MYC169,32.227,0.37354,0.2389595459887895,1.0
NFK169,22.242,-0.02113,1.0,1.0
PTEN169,195.856,-0.22605,0.31760296232064666,1.0
RAS169,3.309,-0.12747,0.8188417045529893,1.0
STAT169,478.954,-0.45844,0.23375032595872208,1.0
TP169,36.816,-0.32373,0.46929406807456536,1.0
VEGF169,21.776,0.16746,0.7429300886881705,1.0
WNT169,140.622,-0.02273,0.8871860435250234,1.0
ZEB169,128.579,-0.26567,0.3349717138898458,1.0
ACTB170,668.644,-0.35489,0.32391429594122,1.0
BRCA170,75.509,-0.16153,1.0,1.0
CDK170,1.309,-0.01187,0.4267493870017562,1.0
EGFR170,5.022,0.19413,0.3621278828820335,1.0
FOX170,77.264,-0.53807,0.4602567625936572,1.0
GATA170,120.988,-0.22718,0.32646305115618907,1.0
HIF170,2313.147,-0.09508,1.0,1.0
IL170,99.345,-0.06056,0.46779966490491465,1.0
JAK170,297.377,-0.98629,0.04244693671585415,1.0
KRAS170,6951.371,0.3857,0.41728768087292883,1.0
LDH170,15.964,-0.13558,0.7794239837921375,1.0
MYC170,9.611,0.06737,1.0,1.0
NFK170,5.804,-0.83855,0.36619765404246674,1.0
PTEN170,74.125,-0.46149,0.5942855951731513,1.0
RAS170,4.674,0.11281,1.0,1.0
STAT170,106.575,-0.47339,0.47568741304994083,1.0
TP170,97.949,-0.34271,0.37133615577643003,1.0
VEGF170,586.557,0.84043,0.030254341627139626,1.0
WNT170,108.245,-0.34687,0.7258356616663159,1.0
ZEB170,845.381,0.00952,1.0,1.0
ACTB171,0.661,-0.62663,0.5227556530677245,1.0
BRCA171,5.596,0.08151,0.4626927347056187,1.0
CDK171,431.468,0.2594,0.9256835651282294,1.0
EGFR171,41.881,0.0616,0.6525810141385232,1.0
FOX171,921.771,-0.2268,0.846875340575174,1.0
GATA171,492.972,0.24557,0.6705773175665293,1.0
HIF171,1.999,-0.50934,0.7264731014519117,1.0
IL171,133.818,0.20836,0.5028224385073877,1.0
JAK171,11.46,-0.04851,0.39478334618766736,1.0
KRAS171,31.102,-0.0845,0.6811664059952045,1.0
LDH171,848.463,0.36731,0.20029238844414848,1.0
MYC171,110.243,-0.05201,0.8129829538528078,1.0
NFK171,40.484,0.11357,0.3916409145225164,1.0
PTEN171,188.654,0.00859,0.5316069698519847,1.0
RAS171,39.245,0.09283,1.0,1.0
STAT171,151.616,-0.08471,1.0,1.0
TP171,17.737,0.23479,0.3299233858303564,1.0
VEGF171,9.047,-0.22447,0.6913615458416225,1.0
WNT171,29.78,-0.29243,0.2765784122363593,1.0
ZEB171,38.53,-0.28888,0.7403922101177336,1.0
ACTB172,4137.791,-0.10759,0.9598060275982894,1.0
BRCA172,796.01,0.53674,0.16180069926167462,1.0
CDK172,58.185,-0.11102,0.41310964283578994,1.0
EGFR172,2.55,0.29476,1.0,1.0
FOX172,506.064,-0.23416,0.4674034917442239,1.0
GATA172,3378.481,-0.77109,0.025572714023091313,1.0
HIF172,413.682,-0.22044,0.9032184143051076,1.0
IL172,699.205,-1.68209,0.0002894200611924076,0.024818157239339167
JAK172,59.304,0.37401,0.6207562044936037,1.0
KRAS172,68.927,-0.07998,1.0,1.0
LDH172,252.365,-0.22943,0.6035941860268621,1.0
MYC172,999.81,-0.4178,0.40147997833382193,1.0
NFK172,18.609,-0.20132,1.0,1.0
PTEN172,240.076,-0.03751,1.0,1.0
RAS172,121.59,-0.13979,0.6789968571007919,1.0
STAT172,1091.604,-0.63591,0.20937669852744364,1.0
TP172,125.459,-0.1416,0.556054324071003,1.0
VEGF172,111.744,0.22473,0.9307522794100483,1.0
WNT172,6.616,0.24267,0.42338709312238376,1.0
ZEB172,5.92,0.2654,0.6801838517357844,1.0
ACTB173,3.698,-0.03661,1.0,1.0
BRCA173,117.677,0.25434,0.8180870688136955,1.0
CDK173,9.244,-0.66998,0.4784117690328547,1.0
EGFR173,6.151,-0.22374,1.0,1.0
FOX173,40.849,-0.12848,0.8631986897901883,1.0
GATA173,8.329,0.29149,1.0,1.0
HIF173,445.727,-0.1477,1.0,1.0
IL173,597.719,0.13959,0.6186103188877646,1.0
JAK173,0.888,0.17582,0.5465565554568782,1.0
KRAS173,126.285,0.13768,0.46919386120709794,1.0
LDH173,352.579,-0.08763,0.9382032642011168,1.0
MYC173,144.336,-0.67926,0.2234568837185154,1.0
NFK173,19.632,0.25229,1.0,1.0
PTEN173,460.006,0.08255,1.0,1.0
RAS173,32.258,0.03795,0.7806905167530964,1.0
STAT173,5.46,0.29674,0.9857525186059974,1.0
TP173,22.885,-0.04929,0.7056173645370812,1.0
VEGF173,1040.22,-0.03558,0.9665659849158333,1.0
WNT173,2222.008,-0.05914,1.0,1.0
ZEB173,121.598,-0.29979,0.6811078668942709,1.0
ACTB174,43.704,0.09955,0.8947600103368893,1.0
BRCA174,74.179,0.13257,1.0,1.0
CDK174,1212.494,-0.44694,0.17785350078674722,1.0
EGFR174,149.755,-0.10952,0.669303849397771,1.0
FOX174,1785.25,-0.23878,0.3638483238143266,1.0
GATA174,407.302,0.42668,0.4802427065498979,1.0
HIF174,501.027,-0.08644,0.7244738226528643,1.0
IL174,1.224,-0.05084,0.7964356003132809,1.0
JAK174,19.851,0.03358,1.0,1.0
KRAS174,701.523,0.1958,0.7380998976964271,1.0
LDH174,261.291,-0.64701,0.09361047234838858,1.0
MYC174,32.581,0.1788,0.7925249432240203,1.0
NFK174,55.702,0.02822,0.40444651308760177,1.0
PTEN174,35.638,0.20159,0.47278161623233295,1.0
RAS174,12.337,-0.44578,0.45830332000604856,1.0
STAT174,43.508,-0.2325,1.0,1.0
TP174,19.956,0.03245,0.8500596761238689,1.0
VEGF174,24.155,-0.0278,0.5800356471183263,1.0
WNT174,165.113,-0.37803,0.6101414911855204,1.0
ZEB174,0.777,0.19829,0.3834290849499708,1.0
ACTB175,673.388,0.18225,0.2901271252528543,1.0
BRCA175,78.345,0.07166,1.0,1.0
CDK175,166.165,-0.43779,0.5526662195824147,1.0
EGFR175,21.981,0.17875,0.5508199588636729,1.0
FOX175,37.703,0.12448,0.6854368462902622,1.0
GATA175,8.376,0.51033,0.665251298731793,1.0
HIF175,166.178,-0.1189,1.0,1.0
IL175,7.972,0.0685,0.9526312895250192,1.0
JAK175,232.8,0.00466,0.5900461035996749,1.0
KRAS175,1.975,0.2491,0.4111310425920625,1.0
LDH175,28.659,-0.55555,0.3424435950789174,1.0
MYC175,10.341,-0.28072,0.538382171240275,1.0
NFK175,162.973,0.19792,0.5764517391588478,1.0
PTEN175,598.738,0.11535,0.7217413330227026,1.0
RAS175,21.705,0.16212,0.4706975117660107,1.0
STAT175,446.448,-0.09768,0.9468977199682839,1.0
TP175,3535.417,-0.27622,0.27632621839454846,1.0
VEGF175,78.427,-0.1317,0.9522368341631962,1.0
WNT175,6.557,-0.17671,0.6366227378149248,1.0
ZEB175,296.974,0.35515,0.46214264362682805,1.0
ACTB176,14.213,-0.2496,0.5314653029700249,1.0
BRCA176,281.022,-0.29317,0.8635482805165283,1.0
CDK176,1000.131,0.28453,0.618224889095466,1.0
EGFR176,154.277,0.13825,0.6225269848749263,1.0
FOX176,12.349,0.04806,1.0,1.0
GATA176,21.695,-0.28787,0.7945882016593445,1.0
HIF176,1129.997,-0.26792,0.838367432286178,1.0
IL176,2.45,0.50387,0.5213582516130804,1.0
JAK176,499.725,0.28673,0.5405154065497736,1.0
KRAS176,604.093,-0.25454,0.7240548535593467,1.0
LDH176,213.676,0.01025,1.0,1.0
MYC176,99.182,-0.29016,0.5735390534678939,1.0
NFK176,433.503,0.06491,1.0,1.0
PTEN176,75.954,-0.756,0.1530112308655568,1.0
RAS176,408.461,0.30476,0.4086064441607601,1.0
STAT176,62.521,0.31279,0.8935475230988789,1.0
TP176,70.283,-0.26638,0.6463086779134458,1.0
VEGF176,6.639,0.14599,0.4689757293161701,1.0
WNT176,4.278,-0.12492,0.5550218287328722,1.0
ZEB176,30.214,-0.48929,0.2081663787812148,1.0
ACTB177,2.847,-0.27827,0.8453058791597292,1.0
BRCA177,106.206,-2.85303,5.711707178231871e-07,0.00016319163366376773
CDK177,1518.473,-0.12197,0.5858483179521718,1.0
EGFR177,6.729,0.05099,0.9558691616765643,1.0
FOX177,62.29,-0.23965,0.98875664190337,1.0
GATA177,494.704,0.50054,0.1522860275568541,1.0
HIF177,25.735,0.54085,0.44329191439987764,1.0
IL177,95.23,0.40293,0.7200641241842713,1.0
JAK177,170.689,0.30457,0.6404710672339216,1.0
KRAS177,32.461,0.01035,0.4697174341201619,1.0
LDH177,542.963,0.07865,1.0,1.0
MYC177,35.634,-0.30267,0.5487496210516982,1.0
NFK177,352.69,-0.10021,0.6244664537151826,1.0
PTEN177,14.545,-0.05849,0.4992771354903971,1.0
RAS177,1.918,-0.23736,0.912183245160211,1.0
STAT177,109.532,0.48732,0.31114187892789924,1.0
TP177,2780.404,0.00322,0.863617695375854,1.0
VEGF177,250.959,0.2904,0.45580107397249575,1.0
WNT177,1389.047,0.27094,0.49550238626354504,1.0
ZEB177,101.983,-0.09153,0.3502578486578902,1.0
ACTB178,40.176,-0.00421,1.0,1.0
BRCA178,14.579,0.19781,1.0,1.0
CDK178,75.854,0.12972,1.0,1.0
EGFR178,566.174,0.34183,0.7166213070167369,1.0
FOX178,535.014,-0.38681,0.30542536139821885,1.0
GATA178,20.493,-0.42114,0.26833746997280633,1.0
HIF178,1896.787,0.15646,0.8422885604238287,1.0
IL178,108.091,0.33901,0.49282962071416575,1.0
JAK178,515.452,-0.34565,0.7208266757708165,1.0
KRAS178,250.069,0.41906,0.4409508439748685,1.0
LDH178,307.973,0.4376,0.543551241652815,1.0
MYC178,11.809,0.09739,1.0,1.0
NFK178,4.427,-0.20268,0.39858019290638125,1.0
PTEN178,37.866,0.14074,1.0,1.0
RAS178,530.894,0.09095,1.0,1.0
STAT178,35.994,0.08475,0.406573195915272,1.0
TP178,72.311,0.23003,0.5423925710424534,1.0
VEGF178,472.02,-0.32557,0.40698570017342955,1.0
WNT178,7.894,0.39984,0.8270351243703924,1.0
ZEB178,63.027,0.18966,0.4464955304662723,1.0
ACTB179,27.481,0.02163,0.7454108957899205,1.0
BRCA179,983.259,0.23439,0.8290459913618128,1.0
CDK179,410.495,0.17765,0.7315065100561055,1.0
EGFR179,632.799,-0.2136,0.8766416200571633,1.0
FOX179,15.678,0.31648,0.46852970882562317,1.0
GATA179,171.32,0.04034,0.9594818980367947,1.0
HIF179,67.001,2.2569,0.00014000692385104593,0.01333399274771866
IL179,221.154,0.05773,0.40937985193880216,1.0
JAK179,8.19,-0.09943,0.42348033866143087,1.0
KRAS179,30.798,0.02504,1.0,1.0
LDH179,216.388,0.11934,1.0,1.0
MYC179,10.608,0.12137,0.6148692559540847,1.0
NFK179,22.788,-0.41965,0.5282737217942388,1.0
PTEN179,169.288,0.72533,0.09182673531232989,1.0
RAS179,74.403,-0.50402,0.3765310799392181,1.0
STAT179,20.541,-0.56133,0.2998614971644007,1.0
TP179,97.578,0.18894,0.3371431743303799,1.0
VEGF179,385.876,0.28252,0.5985472278932152,1.0
WNT179,57.017,-0.2596,0.287153965898564,1.0
ZEB179,594.378,-0.0601,0.6649428162705102,1.0
ACTB180,600.852,0.02638,1.0,1.0
BRCA180,80.854,-0.27385,0.4399976135995508,1.0
CDK180,61.404,-0.50775,0.5761312883012344,1.0
EGFR180,473.505,-0.15835,0.5552433371200527,1.0
FOX180,41.796,0.13857,0.42208426181416653,1.0
GATA180,452.772,0.05738,0.6182611668102015,1.0
HIF180,3156.993,-0.22305,0.48678781353978123,1.0
IL180,15.843,-2.85773,3.202749453302869e-05,0.0033764821196037766
JAK180,3.081,-0.11398,0.7708098915353752,1.0
KRAS180,10.008,-0.28752,0.40319577554602093,1.0
LDH180,44.378,0.26081,0.7621757687915107,1.0
MYC180,146.534,0.17839,0.4628866323596803,1.0
NFK180,665.647,0.10023,0.35141325445625404,1.0
PTEN180,227.286,0.24584,0.4157451708451113,1.0
RAS180,289.882,-0.20483,0.7738702097234966,1.0
STAT180,432.415,-0.03158,0.7959907632195301,1.0
TP180,807.725,-0.00373,0.7270147597810226,1.0
VEGF180,15.536,-0.45931,0.7804041606964984,1.0
WNT180,259.914,0.07022,0.6109760678042393,1.0
ZEB180,1412.654,-0.25029,0.5302851150916854,1.0
ACTB181,344.268,0.21498,0.39949646476138667,1.0
BRCA181,34.194,0.17909,1.0,1.0
CDK181,6.334,-0.14876,1.0,1.0
EGFR181,10.482,-0.28871,0.7316146626235492,1.0
FOX181,0.586,0.22461,0.671446480691427,1.0
GATA181,24.489,-0.07383,1.0,1.0
HIF181,308.691,0.38427,0.4592520268892606,1.0
IL181,348.615,0.1375,0.9528833677060398,1.0
JAK181,5.654,0.05845,1.0,1.0
KRAS181,14729.655,0.53367,0.13029310704525013,1.0
LDH181,34.39,0.08748,0.9599523432204722,1.0
MYC181,22.788,-0.17789,0.5800907578978747,1.0
NFK181,195.919,-0.00911,0.9603914958882737,1.0
PTEN181,7.95,0.60631,0.38667085167632825,1.0
RAS181,9.031,0.02327,1.0,1.0
STAT181,77.406,0.24873,0.8767871374990983,1.0
TP181,928.61,-0.05427,0.6436531967659002,1.0
VEGF181,136.869,-0.31453,0.37405973301676926,1.0
WNT181,88.807,-0.22918,1.0,1.0
ZEB181,91.558,-0.30357,0.48639205642537037,1.0
ACTB182,8.306,-0.01955,0.9180528081941219,1.0
BRCA182,6.074,-0.27792,0.7900823849423401,1.0
CDK182,21.161,-0.1632,0.7425532694460616,1.0
EGFR182,2.411,0.01322,0.6865825710674313,1.0
FOX182,86.783,-0.11759,0.7804750312035265,1.0
GATA182,28.062,0.1093,0.9935163105488864,1.0
HIF182,166.545,-0.18241,0.6818042618732512,1.0
IL182,4.046,0.2842,0.5792139090613686,1.0
JAK182,64.382,-1.77101,0.0020588438687931102,0.14973409954858985
KRAS182,80.137,0.04543,1.0,1.0
LDH182,24.05,-0.15414,0.8530236171784393,1.0
MYC182,54.281,-0.06138,0.9696355069993083,1.0
NFK182,4.108,0.12136,0.5958952848525505,1.0
PTEN182,32.684,-0.4531,0.7325218701321392,1.0
RAS182,54.948,-0.05431,1.0,1.0
STAT182,22.233,0.12583,1.0,1.0
TP182,199.864,-0.06498,0.8106146073275956,1.0
VEGF182,193.331,-0.06356,1.0,1.0
WNT182,12.79,-0.169,1.0,1.0
ZEB182,223.884,0.26523,0.7890377847416618,1.0
ACTB183,40.219,-0.1249,0.917083291163899,1.0
